cidade,nome_estado,long,lat,alt,geometry,estado
messias,alagoas,-35.840378300501,-9.39181222510958,148.321612,POINT (-35.84037830050099 -9.391812225109575),al
minador do negrao,alagoas,-36.864915772472,-9.30368326063751,283.780519,POINT (-36.864915772472024 -9.30368326063751),al
monteiropolis,alagoas,-37.2452720989471,-9.60232753886744,218.272892,POINT (-37.24527209894705 -9.602327538867435),al
murici,alagoas,-35.947555585677,-9.31630114434686,84.048233,POINT (-35.94755558567704 -9.316301144346854),al
novo lino,alagoas,-35.6609637180966,-8.94315880807644,168.487534,POINT (-35.660963718096625 -8.94315880807644),al
olho d'agua das flores,alagoas,-37.2978907897967,-9.53360127527465,276.890717,POINT (-37.29789078979674 -9.53360127527465),al
olho d'agua do casado,alagoas,-37.8362428164813,-9.50144626528801,234.595412,POINT (-37.83624281648133 -9.50144626528801),al
olho d'agua grande,alagoas,-36.8067459676714,-10.0584949600009,134.461,POINT (-36.80674596767136 -10.0584949600009),al
olivenca,alagoas,-37.1908187180627,-9.51945648335504,213.275265,POINT (-37.190818718062665 -9.51945648335504),al
ouro branco,alagoas,-37.3544437290231,-9.163415364026,381.567123,POINT (-37.35444372902313 -9.163415364026001),al
palestina,alagoas,-37.3311364505041,-9.67309718564914,164.347453,POINT (-37.33113645050405 -9.673097185649134),al
palmeira dos indios,alagoas,-36.6309840973114,-9.4061587984201,332.356406,POINT (-36.63098409731144 -9.406158798420094),al
pao de acucar,alagoas,-37.435138856573,-9.74704185025694,21.075373,POINT (-37.43513885657302 -9.747041850256934),al
pariconha,alagoas,-38.0098260716315,-9.25788438518493,358.610641,POINT (-38.009826071631466 -9.257884385184928),al
paripueira,alagoas,-35.5591051843043,-9.46631347833536,26.771311,POINT (-35.5591051843043 -9.466313478335355),al
passo de camaragibe,alagoas,-35.4912752632186,-9.24484665799731,4.639631,POINT (-35.491275263218604 -9.24484665799731),al
paulo jacinto,alagoas,-36.3727420945597,-9.3733643824119,293.597987,POINT (-36.37274209455967 -9.3733643824119),al
penedo,alagoas,-36.5804602140903,-10.2961102979024,6.143778,POINT (-36.58046021409028 -10.296110297902349),al
piacabucu,alagoas,-36.4343520081112,-10.4073624263407,6.181202,POINT (-36.43435200811123 -10.407362426340649),al
pilar,alagoas,-35.9485175199678,-9.60689429266684,34.308299,POINT (-35.94851751996784 -9.606894292666833),al
pindoba,alagoas,-36.2865406443458,-9.47621079980144,297.43793,POINT (-36.28654064434576 -9.476210799801436),al
piranhas,alagoas,-37.7503929130592,-9.62355920030328,37.051642,POINT (-37.75039291305921 -9.623559200303275),al
poco das trincheiras,alagoas,-37.2792980528473,-9.30291365540457,289.442715,POINT (-37.27929805284726 -9.302913655404563),al
porto calvo,alagoas,-35.3983344556037,-9.05244831413658,55.555465,POINT (-35.39833445560372 -9.052448314136576),al
porto de pedras,alagoas,-35.2970152177328,-9.15608616311578,32.70179,POINT (-35.29701521773279 -9.15608616311578),al
porto real do colegio,alagoas,-36.8246292915239,-10.1737325641911,23.131918,POINT (-36.82462929152394 -10.173732564191049),al
quebrangulo,alagoas,-36.4772220766618,-9.32354705536581,371.218844,POINT (-36.477222076661775 -9.323547055365804),al
rio largo,alagoas,-35.8524223085924,-9.48615760833584,47.640877,POINT (-35.852422308592395 -9.486157608335837),al
roteiro,alagoas,-35.9812102213933,-9.83218949018835,31.651255,POINT (-35.98121022139328 -9.83218949018835),al
santa luzia do norte,alagoas,-35.8234877698639,-9.59676774166949,23.330308,POINT (-35.82348776986387 -9.596767741669485),al
santana do ipanema,alagoas,-37.2454070203705,-9.3722843627404,248.302931,POINT (-37.24540702037051 -9.372284362740395),al
santana do mundau,alagoas,-36.2252341170425,-9.16503322076224,253.384695,POINT (-36.22523411704246 -9.165033220762234),al
sao bras,alagoas,-36.8989486552451,-10.1203099965729,15.604926,POINT (-36.898948655245086 -10.12030999657285),al
sao jose da laje,alagoas,-36.0573877321467,-9.01106588188022,260.71498,POINT (-36.057387732146736 -9.011065881880215),al
sao jose da tapera,alagoas,-37.3837077656992,-9.54939574043675,260.499657,POINT (-37.383707765699185 -9.54939574043675),al
sao luis do quitunde,alagoas,-35.5654908365835,-9.31411736924134,67.585919,POINT (-35.56549083658348 -9.31411736924134),al
sao miguel dos campos,alagoas,-36.0942642743776,-9.77993457613103,12.431352,POINT (-36.094264274377586 -9.77993457613103),al
sao miguel dos milagres,alagoas,-35.3691193336324,-9.26718629500207,12.581842,POINT (-35.36911933363244 -9.26718629500207),al
sao sebastiao,alagoas,-36.5510919020052,-9.93165738892367,220.435182,POINT (-36.55109190200524 -9.93165738892367),al
satuba,alagoas,-35.8285402270771,-9.56942786775773,44.294633,POINT (-35.828540227077134 -9.569427867757724),al
senador rui palmeira,alagoas,-37.4536462478126,-9.46339144898312,241.971437,POINT (-37.453646247812614 -9.463391448983117),al
tanque d'arca,alagoas,-36.4367415959431,-9.53196244231297,217.568645,POINT (-36.436741595943055 -9.53196244231297),al
taquarana,alagoas,-36.4967676919619,-9.64232010538379,249.188372,POINT (-36.49676769196184 -9.642320105383787),al
teotonio vilela,alagoas,-36.3555631422205,-9.90749788301098,159.001345,POINT (-36.35556314222053 -9.907497883010974),al
traipu,alagoas,-37.0060056722452,-9.97105938200651,11.406014,POINT (-37.00600567224516 -9.971059382006505),al
uniao dos palmares,alagoas,-36.0331428428074,-9.159524116522,154.266769,POINT (-36.03314284280737 -9.159524116522),al
vicosa,alagoas,-36.2483932029197,-9.37705435448976,248.606622,POINT (-36.24839320291968 -9.377054354489754),al
amparo de sao francisco,sergipe,-36.927483689181,-10.1339710339015,23.405572,POINT (-36.92748368918096 -10.133971033901531),
aquidaba,sergipe,-37.0221808560785,-10.2925180922232,220.409765,POINT (-37.022180856078464 -10.29251809222315),se
aracaju,sergipe,-37.0482126395123,-10.9072157978835,4.288342,POINT (-37.048212639512236 -10.907215797883499),se
araua,sergipe,-37.6123374340696,-11.2645047798951,112.324637,POINT (-37.61233743406957 -11.264504779895098),se
areia branca,sergipe,-37.3133626004441,-10.758192250822,176.626513,POINT (-37.31336260044405 -10.758192250821999),se
barra dos coqueiros,sergipe,-37.0412415492828,-10.9067992470843,2.0,POINT (-37.04124154928279 -10.90679924708425),se
boquim,sergipe,-37.6235734779508,-11.1463916303607,159.985786,POINT (-37.623573477950785 -11.1463916303607),se
brejo grande,sergipe,-36.4718202439579,-10.4189433106341,2.873886,POINT (-36.471820243957936 -10.418943310634049),se
campo do brito,sergipe,-37.4963563345164,-10.7433351538524,205.489594,POINT (-37.4963563345164 -10.743335153852348),se
canhoba,sergipe,-36.9738449754071,-10.138743655691,36.995662,POINT (-36.97384497540705 -10.13874365569095),se
caninde de sao francisco,sergipe,-37.7879637221177,-9.65410406729849,154.4254,POINT (-37.78796372211765 -9.65410406729849),se
capela,sergipe,-37.0548329945789,-10.5060996319004,166.855685,POINT (-37.05483299457885 -10.50609963190035),se
carira,sergipe,-37.7019192069376,-10.3580170968976,374.115413,POINT (-37.701919206937546 -10.358017096897598),se
carmopolis,sergipe,-36.9908161851827,-10.6468185839524,34.505921,POINT (-36.990816185182666 -10.64681858395235),se
cedro de sao joao,sergipe,-36.8840359528515,-10.2477649415005,11.206168,POINT (-36.88403595285148 -10.24776494150045),se
cristinapolis,sergipe,-37.754659635068,-11.4735577970762,153.140794,POINT (-37.75465963506798 -11.4735577970762),se
cumbe,sergipe,-37.1878992756552,-10.3570250323237,200.119053,POINT (-37.18789927565523 -10.357025032323701),se
divina pastora,sergipe,-37.1493449602392,-10.6773757001803,147.571399,POINT (-37.14934496023917 -10.677375700180335),se
estancia,sergipe,-37.4400108537292,-11.2679486493031,47.827405,POINT (-37.440010853729234 -11.26794864930305),se
feira nova,sergipe,-37.3161177206926,-10.2705325209233,214.942173,POINT (-37.316117720692624 -10.27053252092325),se
frei paulo,sergipe,-37.5418762486803,-10.5400847468847,228.564789,POINT (-37.54187624868025 -10.540084746884649),se
gararu,sergipe,-37.0843724853204,-9.96735146791995,17.412866,POINT (-37.08437248532041 -9.967351467919944),se
general maynard,sergipe,-36.9879844294671,-10.6865298123962,18.259191,POINT (-36.987984429467126 -10.686529812396149),se
gracho cardoso,sergipe,-37.196054632255,-10.2261996604123,238.666094,POINT (-37.19605463225501 -10.226199660412249),se
ilha das flores,sergipe,-36.538635240922,-10.434275829882,6.0,POINT (-36.538635240922034 -10.43427582988195),se
indiaroba,sergipe,-37.5150947928792,-11.5185072682496,7.017535,POINT (-37.51509479287918 -11.5185072682496),se
itabaiana,sergipe,-37.4268609403324,-10.6857160383187,191.892989,POINT (-37.42686094033243 -10.685716038318699),se
itabaianinha,sergipe,-37.7874111399082,-11.2767854368944,211.924624,POINT (-37.787411139908144 -11.276785436894398),se
itabi,sergipe,-37.0996499528057,-10.1234895922391,170.960464,POINT (-37.099649952805684 -10.12348959223905),se
itaporanga d'ajuda,sergipe,-37.3078269330688,-10.9967327673047,11.579321,POINT (-37.30782693306882 -10.99673276730465),se
japaratuba,sergipe,-36.9417863037613,-10.5894668148048,64.197144,POINT (-36.94178630376132 -10.589466814804801),se
japoata,sergipe,-36.8007564643613,-10.3465099141958,86.578006,POINT (-36.80075646436132 -10.34650991419575),se
lagarto,sergipe,-37.666353409722,-10.9153009698622,172.294927,POINT (-37.66635340972201 -10.9153009698622),se
laranjeiras,sergipe,-37.160568198674,-10.7970295089519,35.732826,POINT (-37.16056819867394 -10.79702950895188),se
macambira,sergipe,-37.543445391339,-10.6641499737985,240.788971,POINT (-37.54344539133899 -10.664149973798448),se
malhada dos bois,sergipe,-36.9189022040157,-10.3464515201382,94.93005,POINT (-36.91890220401571 -10.346451520138197),se
malhador,sergipe,-37.3114599440126,-10.6600442408644,267.491361,POINT (-37.31145994401261 -10.66004424086435),se
maruim,sergipe,-37.0833143406492,-10.7369324035675,8.950897,POINT (-37.0833143406492 -10.73693240356745),se
moita bonita,sergipe,-37.3457494006631,-10.5790438595404,221.873191,POINT (-37.34574940066305 -10.579043859540398),se
monte alegre de sergipe,sergipe,-37.5614258472908,-10.025861627368,266.25503,POINT (-37.561425847290835 -10.025861627368),se
muribeca,sergipe,-36.9570014375569,-10.4274274735498,140.643944,POINT (-36.95700143755692 -10.4274274735498),se
neopolis,sergipe,-36.5767181793652,-10.3158782272668,28.567933,POINT (-36.576718179365166 -10.3158782272668),se
nossa senhora aparecida,sergipe,-37.4544385459973,-10.3946514574101,216.341199,POINT (-37.45443854599728 -10.394651457410099),se
nossa senhora da gloria,sergipe,-37.4199214592677,-10.215686849106,288.435353,POINT (-37.41992145926774 -10.215686849105998),se
nossa senhora das dores,sergipe,-37.1937112099255,-10.4920543730734,203.827221,POINT (-37.19371120992551 -10.492054373073442),se
nossa senhora de lourdes,sergipe,-37.0504728834465,-10.0786160367075,221.741004,POINT (-37.0504728834465 -10.07861603670745),se
nossa senhora do socorro,sergipe,-37.1284961300464,-10.8487541757333,11.053839,POINT (-37.12849613004637 -10.848754175733298),se
pacatuba,sergipe,-36.6479863948283,-10.4498997629294,91.530505,POINT (-36.64798639482828 -10.4498997629294),se
pedra mole,sergipe,-37.6860272130241,-10.6181191604186,173.89369,POINT (-37.68602721302409 -10.6181191604186),se
pedrinhas,sergipe,-37.6811281603891,-11.1935033961178,169.402271,POINT (-37.681128160389086 -11.193503396117846),se
pinhao,sergipe,-37.7221107205356,-10.5666899531531,250.177504,POINT (-37.722110720535596 -10.566689953153116),se
pirambu,sergipe,-36.8597462116876,-10.7410561554895,3.419762,POINT (-36.859746211687636 -10.74105615548945),se
poco redondo,sergipe,-37.6842137118049,-9.80579020827372,181.909281,POINT (-37.68421371180491 -9.80579020827372),se
poco verde,sergipe,-38.1766582213158,-10.7075986488522,263.315456,POINT (-38.176658221315805 -10.707598648852183),se
porto da folha,sergipe,-37.2766348494805,-9.91925887236146,56.909706,POINT (-37.27663484948049 -9.91925887236146),se
propria,sergipe,-36.8420993590988,-10.2082073153137,13.917535,POINT (-36.842099359098796 -10.20820731531365),se
riachao do dantas,sergipe,-37.7293412249827,-11.0664022904367,158.982559,POINT (-37.72934122498266 -11.066402290436699),se
riachuelo,sergipe,-37.1934568325855,-10.7316512984525,9.552554,POINT (-37.19345683258546 -10.731651298452498),se
ribeiropolis,sergipe,-37.4329390298824,-10.5451904693215,298.448288,POINT (-37.432939029882434 -10.545190469321499),se
rosario do catete,sergipe,-37.0313228648729,-10.6945899789946,16.872276,POINT (-37.03132286487289 -10.69458997899455),se
salgado,sergipe,-37.477755358888,-11.0221187749041,107.121501,POINT (-37.47775535888795 -11.022118774904072),se
santa luzia do itanhy,sergipe,-37.4498421802076,-11.3533173973413,22.811689,POINT (-37.44984218020757 -11.35331739734125),se
santana do sao francisco,sergipe,-36.5995793479956,-10.2876719724288,15.393035,POINT (-36.599579347995615 -10.2876719724288),se
santa rosa de lima,sergipe,-37.1977318456227,-10.6462336647079,70.781249,POINT (-37.19773184562273 -10.64623366470785),se
santo amaro das brotas,sergipe,-37.0563110976557,-10.7820113826258,20.494979,POINT (-37.05631109765565 -10.782011382625749),se
sao cristovao,sergipe,-37.2094987839423,-11.0136768571472,6.278567,POINT (-37.20949878394232 -11.01367685714715),se
sao domingos,sergipe,-37.5684292045339,-10.7923257834115,209.436104,POINT (-37.5684292045339 -10.7923257834115),se
sao francisco,sergipe,-36.8862396608894,-10.3464864526782,107.008235,POINT (-36.886239660889416 -10.34648645267822),se
sao miguel do aleixo,sergipe,-37.3839764494164,-10.3877721948223,194.854166,POINT (-37.383976449416366 -10.387772194822249),se
simao dias,sergipe,-37.8094305822503,-10.7380617976536,265.834987,POINT (-37.809430582250265 -10.738061797653558),se
siriri,sergipe,-37.1122253407609,-10.6050355731006,86.323906,POINT (-37.112225340760915 -10.605035573100551),se
telha,sergipe,-36.8838500415646,-10.2091732236821,16.472616,POINT (-36.88385004156464 -10.209173223682049),se
tobias barreto,sergipe,-37.9990006951017,-11.1843298680994,163.973018,POINT (-37.99900069510174 -11.1843298680994),se
tomar do geru,sergipe,-37.8453707752723,-11.3680522747437,179.415592,POINT (-37.845370775272286 -11.3680522747437),se
umbauba,sergipe,-37.6611466730617,-11.3798724696847,146.043021,POINT (-37.66114667306171 -11.37987246968467),se
abaira,bahia,-41.661608480236,-13.2535318932762,674.223656,POINT (-41.66160848023596 -13.2535318932762),ba
abare,bahia,-39.1165879396428,-8.72341824568634,316.381994,POINT (-39.116587939642834 -8.72341824568634),ba
acajutiba,bahia,-38.0182863705796,-11.6626128300483,183.928384,POINT (-38.01828637057959 -11.6626128300483),ba
adustina,bahia,-38.1155058347825,-10.5295715700202,280.710248,POINT (-38.11550583478247 -10.5295715700202),ba
agua fria,bahia,-38.7680777950043,-11.8729309975791,299.885981,POINT (-38.76807779500429 -11.872930997579049),ba
erico cardoso,bahia,-42.1361637333109,-13.4223477953016,726.676975,POINT (-42.13616373331092 -13.422347795301599),ba
aiquara,bahia,-39.8857780091229,-14.1272774885543,155.101843,POINT (-39.885778009122845 -14.127277488554249),ba
alagoinhas,bahia,-38.4226157693395,-12.1341825924055,141.137056,POINT (-38.42261576933953 -12.13418259240545),ba
alcobaca,bahia,-39.1942143206578,-17.5189333438062,6.398941,POINT (-39.19421432065778 -17.51893334380615),ba
almadina,bahia,-39.6359031752447,-14.7060477475217,290.725503,POINT (-39.63590317524468 -14.706047747521698),ba
amargosa,bahia,-39.5981225034895,-13.0344513621971,393.843499,POINT (-39.59812250348951 -13.03445136219705),ba
amelia rodrigues,bahia,-38.7555569164417,-12.4001884013071,203.610518,POINT (-38.755556916441705 -12.400188401307096),ba
america dourada,bahia,-41.4371632791237,-11.4496458647759,688.068958,POINT (-41.43716327912367 -11.4496458647759),ba
anage,bahia,-41.1271131685047,-14.6113255924937,390.04906,POINT (-41.12711316850472 -14.61132559249367),ba
andarai,bahia,-41.3246418039988,-12.8013506460241,416.653209,POINT (-41.32464180399879 -12.80135064602405),ba
andorinha,bahia,-39.8323357010101,-10.3442400415346,414.549904,POINT (-39.83233570101009 -10.34424004153455),ba
angical,bahia,-44.6958234827073,-12.0066827725325,471.0,POINT (-44.695823482707304 -12.00668277253245),ba
anguera,bahia,-39.2484989182822,-12.1495870700754,238.081262,POINT (-39.24849891828218 -12.14958707007535),ba
antas,bahia,-38.3310416783347,-10.4127021692653,432.826899,POINT (-38.33104167833466 -10.4127021692653),ba
antonio cardoso,bahia,-39.1186615354614,-12.4348389094768,167.955661,POINT (-39.118661535461406 -12.434838909476797),ba
antonio goncalves,bahia,-40.2756586985804,-10.5757977912944,500.564109,POINT (-40.27565869858042 -10.575797791294399),ba
apora,bahia,-38.0799953494517,-11.6553942918973,190.109812,POINT (-38.07999534945172 -11.65539429189725),ba
apuarema,bahia,-39.7421321165047,-13.853228848819,272.548636,POINT (-39.742132116504735 -13.853228848819),ba
aracatu,bahia,-41.4616853206574,-14.4266302419957,737.282011,POINT (-41.46168532065744 -14.42663024199565),ba
aracas,bahia,-38.1982880171949,-12.2151996675491,70.622276,POINT (-38.198288017194926 -12.215199667549047),ba
araci,bahia,-38.9609581594029,-11.3357278753122,267.938939,POINT (-38.96095815940291 -11.335727875312248),ba
aramari,bahia,-38.5030663542087,-12.0881829783087,216.236011,POINT (-38.5030663542087 -12.088182978308648),ba
arataca,bahia,-39.4132815657126,-15.260872997351,158.917844,POINT (-39.413281565712616 -15.26087299735095),ba
aratuipe,bahia,-39.0029108659812,-13.0805965410127,5.220357,POINT (-39.00291086598122 -13.080596541012698),ba
aurelino leal,bahia,-39.3219966377059,-14.3169494479569,48.172479,POINT (-39.321996637705844 -14.3169494479569),ba
baianopolis,bahia,-44.5360980467187,-12.3041247007939,672.202298,POINT (-44.53609804671867 -12.3041247007939),ba
